Vocaloid Motion Data 0002,0
Electone3DModel
0
2435
Ready,0,1.0
One_3,0,1.0
One_4,0,1.0
One_2,0,1.0
One_1,0,1.0
ShiftV1_4,0,0.0
ShiftV2_4,0,0.0
Shift>1_4,0,0.0
Shift>2_4,0,0.0
Shift>3_4,0,0.0
ShiftV1_3,0,0.0
ShiftV2_3,0,0.0
Shift>1_3,0,0.0
Shift>2_3,0,0.0
Shift>3_3,0,0.0
ShiftV1_4,29,0.0
ShiftV2_4,29,0.0
Shift>1_4,29,0.0
Shift>2_4,29,0.0
Shift>3_4,29,0.0
ShiftV1_3,29,0.0
ShiftV2_3,29,0.0
Shift>1_3,29,0.0
Shift>2_3,29,0.0
Shift>3_3,29,0.0
ShiftV1_4,30,0.0
ShiftV2_4,30,0.0
Shift>1_4,30,1.0
Shift>2_4,30,0.0
Shift>3_4,30,0.0
ShiftV1_3,30,0.0
ShiftV2_3,30,0.0
Shift>1_3,30,0.0
Shift>2_3,30,0.0
Shift>3_3,30,0.0
ShiftV1_4,59,0.0
ShiftV2_4,59,0.0
Shift>1_4,59,1.0
Shift>2_4,59,0.0
Shift>3_4,59,0.0
ShiftV1_3,59,0.0
ShiftV2_3,59,0.0
Shift>1_3,59,0.0
Shift>2_3,59,0.0
Shift>3_3,59,0.0
ShiftV1_4,60,0.0
ShiftV2_4,60,0.0
Shift>1_4,60,1.0
Shift>2_4,60,1.0
Shift>3_4,60,0.0
ShiftV1_3,60,0.0
ShiftV2_3,60,0.0
Shift>1_3,60,0.0
Shift>2_3,60,0.0
Shift>3_3,60,0.0
ShiftV1_4,89,0.0
ShiftV2_4,89,0.0
Shift>1_4,89,1.0
Shift>2_4,89,1.0
Shift>3_4,89,0.0
ShiftV1_3,89,0.0
ShiftV2_3,89,0.0
Shift>1_3,89,0.0
Shift>2_3,89,0.0
Shift>3_3,89,0.0
ShiftV1_4,90,0.0
ShiftV2_4,90,0.0
Shift>1_4,90,1.0
Shift>2_4,90,1.0
Shift>3_4,90,1.0
ShiftV1_3,90,0.0
ShiftV2_3,90,0.0
Shift>1_3,90,0.0
Shift>2_3,90,0.0
Shift>3_3,90,0.0
ShiftV1_4,119,0.0
ShiftV2_4,119,0.0
Shift>1_4,119,1.0
Shift>2_4,119,1.0
Shift>3_4,119,1.0
ShiftV1_3,119,0.0
ShiftV2_3,119,0.0
Shift>1_3,119,0.0
Shift>2_3,119,0.0
Shift>3_3,119,0.0
ShiftV1_4,120,0.0
ShiftV2_4,120,0.0
Shift>1_4,120,0.0
Shift>2_4,120,0.0
Shift>3_4,120,0.0
ShiftV1_3,120,0.0
ShiftV2_3,120,0.0
Shift>1_3,120,1.0
Shift>2_3,120,0.0
Shift>3_3,120,0.0
ShiftV1_4,149,0.0
ShiftV2_4,149,0.0
Shift>1_4,149,0.0
Shift>2_4,149,0.0
Shift>3_4,149,0.0
ShiftV1_3,149,0.0
ShiftV2_3,149,0.0
Shift>1_3,149,1.0
Shift>2_3,149,0.0
Shift>3_3,149,0.0
ShiftV1_4,150,0.0
ShiftV2_4,150,0.0
Shift>1_4,150,1.0
Shift>2_4,150,0.0
Shift>3_4,150,0.0
ShiftV1_3,150,0.0
ShiftV2_3,150,0.0
Shift>1_3,150,1.0
Shift>2_3,150,0.0
Shift>3_3,150,0.0
ShiftV1_4,179,0.0
ShiftV2_4,179,0.0
Shift>1_4,179,1.0
Shift>2_4,179,0.0
Shift>3_4,179,0.0
ShiftV1_3,179,0.0
ShiftV2_3,179,0.0
Shift>1_3,179,1.0
Shift>2_3,179,0.0
Shift>3_3,179,0.0
ShiftV1_4,180,0.0
ShiftV2_4,180,0.0
Shift>1_4,180,1.0
Shift>2_4,180,1.0
Shift>3_4,180,0.0
ShiftV1_3,180,0.0
ShiftV2_3,180,0.0
Shift>1_3,180,1.0
Shift>2_3,180,0.0
Shift>3_3,180,0.0
ShiftV1_4,209,0.0
ShiftV2_4,209,0.0
Shift>1_4,209,1.0
Shift>2_4,209,1.0
Shift>3_4,209,0.0
ShiftV1_3,209,0.0
ShiftV2_3,209,0.0
Shift>1_3,209,1.0
Shift>2_3,209,0.0
Shift>3_3,209,0.0
ShiftV1_4,210,0.0
ShiftV2_4,210,0.0
Shift>1_4,210,1.0
Shift>2_4,210,1.0
Shift>3_4,210,1.0
ShiftV1_3,210,0.0
ShiftV2_3,210,0.0
Shift>1_3,210,1.0
Shift>2_3,210,0.0
Shift>3_3,210,0.0
ShiftV1_4,239,0.0
ShiftV2_4,239,0.0
Shift>1_4,239,1.0
Shift>2_4,239,1.0
Shift>3_4,239,1.0
ShiftV1_3,239,0.0
ShiftV2_3,239,0.0
Shift>1_3,239,1.0
Shift>2_3,239,0.0
Shift>3_3,239,0.0
ShiftV1_4,240,0.0
ShiftV2_4,240,0.0
Shift>1_4,240,0.0
Shift>2_4,240,0.0
Shift>3_4,240,0.0
ShiftV1_3,240,0.0
ShiftV2_3,240,0.0
Shift>1_3,240,1.0
Shift>2_3,240,1.0
Shift>3_3,240,0.0
ShiftV1_4,269,0.0
ShiftV2_4,269,0.0
Shift>1_4,269,0.0
Shift>2_4,269,0.0
Shift>3_4,269,0.0
ShiftV1_3,269,0.0
ShiftV2_3,269,0.0
Shift>1_3,269,1.0
Shift>2_3,269,1.0
Shift>3_3,269,0.0
ShiftV1_4,270,0.0
ShiftV2_4,270,0.0
Shift>1_4,270,1.0
Shift>2_4,270,0.0
Shift>3_4,270,0.0
ShiftV1_3,270,0.0
ShiftV2_3,270,0.0
Shift>1_3,270,1.0
Shift>2_3,270,1.0
Shift>3_3,270,0.0
ShiftV1_4,299,0.0
ShiftV2_4,299,0.0
Shift>1_4,299,1.0
Shift>2_4,299,0.0
Shift>3_4,299,0.0
ShiftV1_3,299,0.0
ShiftV2_3,299,0.0
Shift>1_3,299,1.0
Shift>2_3,299,1.0
Shift>3_3,299,0.0
ShiftV1_4,300,0.0
ShiftV2_4,300,0.0
Shift>1_4,300,1.0
Shift>2_4,300,1.0
Shift>3_4,300,0.0
ShiftV1_3,300,0.0
ShiftV2_3,300,0.0
Shift>1_3,300,1.0
Shift>2_3,300,1.0
Shift>3_3,300,0.0
ShiftV1_4,329,0.0
ShiftV2_4,329,0.0
Shift>1_4,329,1.0
Shift>2_4,329,1.0
Shift>3_4,329,0.0
ShiftV1_3,329,0.0
ShiftV2_3,329,0.0
Shift>1_3,329,1.0
Shift>2_3,329,1.0
Shift>3_3,329,0.0
ShiftV1_4,330,0.0
ShiftV2_4,330,0.0
Shift>1_4,330,1.0
Shift>2_4,330,1.0
Shift>3_4,330,1.0
ShiftV1_3,330,0.0
ShiftV2_3,330,0.0
Shift>1_3,330,1.0
Shift>2_3,330,1.0
Shift>3_3,330,0.0
ShiftV1_4,359,0.0
ShiftV2_4,359,0.0
Shift>1_4,359,1.0
Shift>2_4,359,1.0
Shift>3_4,359,1.0
ShiftV1_3,359,0.0
ShiftV2_3,359,0.0
Shift>1_3,359,1.0
Shift>2_3,359,1.0
Shift>3_3,359,0.0
ShiftV1_4,360,0.0
ShiftV2_4,360,0.0
Shift>1_4,360,0.0
Shift>2_4,360,0.0
Shift>3_4,360,0.0
ShiftV1_3,360,0.0
ShiftV2_3,360,0.0
Shift>1_3,360,1.0
Shift>2_3,360,1.0
Shift>3_3,360,1.0
ShiftV1_4,389,0.0
ShiftV2_4,389,0.0
Shift>1_4,389,0.0
Shift>2_4,389,0.0
Shift>3_4,389,0.0
ShiftV1_3,389,0.0
ShiftV2_3,389,0.0
Shift>1_3,389,1.0
Shift>2_3,389,1.0
Shift>3_3,389,1.0
ShiftV1_4,390,0.0
ShiftV2_4,390,0.0
Shift>1_4,390,1.0
Shift>2_4,390,0.0
Shift>3_4,390,0.0
ShiftV1_3,390,0.0
ShiftV2_3,390,0.0
Shift>1_3,390,1.0
Shift>2_3,390,1.0
Shift>3_3,390,1.0
ShiftV1_4,419,0.0
ShiftV2_4,419,0.0
Shift>1_4,419,1.0
Shift>2_4,419,0.0
Shift>3_4,419,0.0
ShiftV1_3,419,0.0
ShiftV2_3,419,0.0
Shift>1_3,419,1.0
Shift>2_3,419,1.0
Shift>3_3,419,1.0
ShiftV1_4,420,0.0
ShiftV2_4,420,0.0
Shift>1_4,420,1.0
Shift>2_4,420,1.0
Shift>3_4,420,0.0
ShiftV1_3,420,0.0
ShiftV2_3,420,0.0
Shift>1_3,420,1.0
Shift>2_3,420,1.0
Shift>3_3,420,1.0
ShiftV1_4,449,0.0
ShiftV2_4,449,0.0
Shift>1_4,449,1.0
Shift>2_4,449,1.0
Shift>3_4,449,0.0
ShiftV1_3,449,0.0
ShiftV2_3,449,0.0
Shift>1_3,449,1.0
Shift>2_3,449,1.0
Shift>3_3,449,1.0
ShiftV1_4,450,0.0
ShiftV2_4,450,0.0
Shift>1_4,450,1.0
Shift>2_4,450,1.0
Shift>3_4,450,1.0
ShiftV1_3,450,0.0
ShiftV2_3,450,0.0
Shift>1_3,450,1.0
Shift>2_3,450,1.0
Shift>3_3,450,1.0
ShiftV1_4,479,0.0
ShiftV2_4,479,0.0
Shift>1_4,479,1.0
Shift>2_4,479,1.0
Shift>3_4,479,1.0
ShiftV1_3,479,0.0
ShiftV2_3,479,0.0
Shift>1_3,479,1.0
Shift>2_3,479,1.0
Shift>3_3,479,1.0
ShiftV1_4,480,0.0
ShiftV2_4,480,0.0
Shift>1_4,480,0.0
Shift>2_4,480,0.0
Shift>3_4,480,0.0
ShiftV1_3,480,1.0
ShiftV2_3,480,0.0
Shift>1_3,480,0.0
Shift>2_3,480,0.0
Shift>3_3,480,0.0
ShiftV1_4,509,0.0
ShiftV2_4,509,0.0
Shift>1_4,509,0.0
Shift>2_4,509,0.0
Shift>3_4,509,0.0
ShiftV1_3,509,1.0
ShiftV2_3,509,0.0
Shift>1_3,509,0.0
Shift>2_3,509,0.0
Shift>3_3,509,0.0
ShiftV1_4,510,0.0
ShiftV2_4,510,0.0
Shift>1_4,510,1.0
Shift>2_4,510,0.0
Shift>3_4,510,0.0
ShiftV1_3,510,1.0
ShiftV2_3,510,0.0
Shift>1_3,510,0.0
Shift>2_3,510,0.0
Shift>3_3,510,0.0
ShiftV1_4,539,0.0
ShiftV2_4,539,0.0
Shift>1_4,539,1.0
Shift>2_4,539,0.0
Shift>3_4,539,0.0
ShiftV1_3,539,1.0
ShiftV2_3,539,0.0
Shift>1_3,539,0.0
Shift>2_3,539,0.0
Shift>3_3,539,0.0
ShiftV1_4,540,0.0
ShiftV2_4,540,0.0
Shift>1_4,540,1.0
Shift>2_4,540,1.0
Shift>3_4,540,0.0
ShiftV1_3,540,1.0
ShiftV2_3,540,0.0
Shift>1_3,540,0.0
Shift>2_3,540,0.0
Shift>3_3,540,0.0
ShiftV1_4,569,0.0
ShiftV2_4,569,0.0
Shift>1_4,569,1.0
Shift>2_4,569,1.0
Shift>3_4,569,0.0
ShiftV1_3,569,1.0
ShiftV2_3,569,0.0
Shift>1_3,569,0.0
Shift>2_3,569,0.0
Shift>3_3,569,0.0
ShiftV1_4,570,0.0
ShiftV2_4,570,0.0
Shift>1_4,570,1.0
Shift>2_4,570,1.0
Shift>3_4,570,1.0
ShiftV1_3,570,1.0
ShiftV2_3,570,0.0
Shift>1_3,570,0.0
Shift>2_3,570,0.0
Shift>3_3,570,0.0
ShiftV1_4,599,0.0
ShiftV2_4,599,0.0
Shift>1_4,599,1.0
Shift>2_4,599,1.0
Shift>3_4,599,1.0
ShiftV1_3,599,1.0
ShiftV2_3,599,0.0
Shift>1_3,599,0.0
Shift>2_3,599,0.0
Shift>3_3,599,0.0
ShiftV1_4,600,0.0
ShiftV2_4,600,0.0
Shift>1_4,600,0.0
Shift>2_4,600,0.0
Shift>3_4,600,0.0
ShiftV1_3,600,1.0
ShiftV2_3,600,0.0
Shift>1_3,600,1.0
Shift>2_3,600,0.0
Shift>3_3,600,0.0
ShiftV1_4,629,0.0
ShiftV2_4,629,0.0
Shift>1_4,629,0.0
Shift>2_4,629,0.0
Shift>3_4,629,0.0
ShiftV1_3,629,1.0
ShiftV2_3,629,0.0
Shift>1_3,629,1.0
Shift>2_3,629,0.0
Shift>3_3,629,0.0
ShiftV1_4,630,0.0
ShiftV2_4,630,0.0
Shift>1_4,630,1.0
Shift>2_4,630,0.0
Shift>3_4,630,0.0
ShiftV1_3,630,1.0
ShiftV2_3,630,0.0
Shift>1_3,630,1.0
Shift>2_3,630,0.0
Shift>3_3,630,0.0
ShiftV1_4,659,0.0
ShiftV2_4,659,0.0
Shift>1_4,659,1.0
Shift>2_4,659,0.0
Shift>3_4,659,0.0
ShiftV1_3,659,1.0
ShiftV2_3,659,0.0
Shift>1_3,659,1.0
Shift>2_3,659,0.0
Shift>3_3,659,0.0
ShiftV1_4,660,0.0
ShiftV2_4,660,0.0
Shift>1_4,660,1.0
Shift>2_4,660,1.0
Shift>3_4,660,0.0
ShiftV1_3,660,1.0
ShiftV2_3,660,0.0
Shift>1_3,660,1.0
Shift>2_3,660,0.0
Shift>3_3,660,0.0
ShiftV1_4,689,0.0
ShiftV2_4,689,0.0
Shift>1_4,689,1.0
Shift>2_4,689,1.0
Shift>3_4,689,0.0
ShiftV1_3,689,1.0
ShiftV2_3,689,0.0
Shift>1_3,689,1.0
Shift>2_3,689,0.0
Shift>3_3,689,0.0
ShiftV1_4,690,0.0
ShiftV2_4,690,0.0
Shift>1_4,690,1.0
Shift>2_4,690,1.0
Shift>3_4,690,1.0
ShiftV1_3,690,1.0
ShiftV2_3,690,0.0
Shift>1_3,690,1.0
Shift>2_3,690,0.0
Shift>3_3,690,0.0
ShiftV1_4,719,0.0
ShiftV2_4,719,0.0
Shift>1_4,719,1.0
Shift>2_4,719,1.0
Shift>3_4,719,1.0
ShiftV1_3,719,1.0
ShiftV2_3,719,0.0
Shift>1_3,719,1.0
Shift>2_3,719,0.0
Shift>3_3,719,0.0
ShiftV1_4,720,0.0
ShiftV2_4,720,0.0
Shift>1_4,720,0.0
Shift>2_4,720,0.0
Shift>3_4,720,0.0
ShiftV1_3,720,1.0
ShiftV2_3,720,0.0
Shift>1_3,720,1.0
Shift>2_3,720,1.0
Shift>3_3,720,0.0
ShiftV1_4,749,0.0
ShiftV2_4,749,0.0
Shift>1_4,749,0.0
Shift>2_4,749,0.0
Shift>3_4,749,0.0
ShiftV1_3,749,1.0
ShiftV2_3,749,0.0
Shift>1_3,749,1.0
Shift>2_3,749,1.0
Shift>3_3,749,0.0
ShiftV1_4,750,0.0
ShiftV2_4,750,0.0
Shift>1_4,750,1.0
Shift>2_4,750,0.0
Shift>3_4,750,0.0
ShiftV1_3,750,1.0
ShiftV2_3,750,0.0
Shift>1_3,750,1.0
Shift>2_3,750,1.0
Shift>3_3,750,0.0
ShiftV1_4,779,0.0
ShiftV2_4,779,0.0
Shift>1_4,779,1.0
Shift>2_4,779,0.0
Shift>3_4,779,0.0
ShiftV1_3,779,1.0
ShiftV2_3,779,0.0
Shift>1_3,779,1.0
Shift>2_3,779,1.0
Shift>3_3,779,0.0
ShiftV1_4,780,0.0
ShiftV2_4,780,0.0
Shift>1_4,780,1.0
Shift>2_4,780,1.0
Shift>3_4,780,0.0
ShiftV1_3,780,1.0
ShiftV2_3,780,0.0
Shift>1_3,780,1.0
Shift>2_3,780,1.0
Shift>3_3,780,0.0
ShiftV1_4,809,0.0
ShiftV2_4,809,0.0
Shift>1_4,809,1.0
Shift>2_4,809,1.0
Shift>3_4,809,0.0
ShiftV1_3,809,1.0
ShiftV2_3,809,0.0
Shift>1_3,809,1.0
Shift>2_3,809,1.0
Shift>3_3,809,0.0
ShiftV1_4,810,0.0
ShiftV2_4,810,0.0
Shift>1_4,810,1.0
Shift>2_4,810,1.0
Shift>3_4,810,1.0
ShiftV1_3,810,1.0
ShiftV2_3,810,0.0
Shift>1_3,810,1.0
Shift>2_3,810,1.0
Shift>3_3,810,0.0
ShiftV1_4,839,0.0
ShiftV2_4,839,0.0
Shift>1_4,839,1.0
Shift>2_4,839,1.0
Shift>3_4,839,1.0
ShiftV1_3,839,1.0
ShiftV2_3,839,0.0
Shift>1_3,839,1.0
Shift>2_3,839,1.0
Shift>3_3,839,0.0
ShiftV1_4,840,0.0
ShiftV2_4,840,0.0
Shift>1_4,840,0.0
Shift>2_4,840,0.0
Shift>3_4,840,0.0
ShiftV1_3,840,1.0
ShiftV2_3,840,0.0
Shift>1_3,840,1.0
Shift>2_3,840,1.0
Shift>3_3,840,1.0
ShiftV1_4,869,0.0
ShiftV2_4,869,0.0
Shift>1_4,869,0.0
Shift>2_4,869,0.0
Shift>3_4,869,0.0
ShiftV1_3,869,1.0
ShiftV2_3,869,0.0
Shift>1_3,869,1.0
Shift>2_3,869,1.0
Shift>3_3,869,1.0
ShiftV1_4,870,0.0
ShiftV2_4,870,0.0
Shift>1_4,870,1.0
Shift>2_4,870,0.0
Shift>3_4,870,0.0
ShiftV1_3,870,1.0
ShiftV2_3,870,0.0
Shift>1_3,870,1.0
Shift>2_3,870,1.0
Shift>3_3,870,1.0
ShiftV1_4,899,0.0
ShiftV2_4,899,0.0
Shift>1_4,899,1.0
Shift>2_4,899,0.0
Shift>3_4,899,0.0
ShiftV1_3,899,1.0
ShiftV2_3,899,0.0
Shift>1_3,899,1.0
Shift>2_3,899,1.0
Shift>3_3,899,1.0
ShiftV1_4,900,0.0
ShiftV2_4,900,0.0
Shift>1_4,900,1.0
Shift>2_4,900,1.0
Shift>3_4,900,0.0
ShiftV1_3,900,1.0
ShiftV2_3,900,0.0
Shift>1_3,900,1.0
Shift>2_3,900,1.0
Shift>3_3,900,1.0
ShiftV1_4,929,0.0
ShiftV2_4,929,0.0
Shift>1_4,929,1.0
Shift>2_4,929,1.0
Shift>3_4,929,0.0
ShiftV1_3,929,1.0
ShiftV2_3,929,0.0
Shift>1_3,929,1.0
Shift>2_3,929,1.0
Shift>3_3,929,1.0
ShiftV1_4,930,0.0
ShiftV2_4,930,0.0
Shift>1_4,930,1.0
Shift>2_4,930,1.0
Shift>3_4,930,1.0
ShiftV1_3,930,1.0
ShiftV2_3,930,0.0
Shift>1_3,930,1.0
Shift>2_3,930,1.0
Shift>3_3,930,1.0
ShiftV1_4,959,0.0
ShiftV2_4,959,0.0
Shift>1_4,959,1.0
Shift>2_4,959,1.0
Shift>3_4,959,1.0
ShiftV1_3,959,1.0
ShiftV2_3,959,0.0
Shift>1_3,959,1.0
Shift>2_3,959,1.0
Shift>3_3,959,1.0
ShiftV1_4,960,0.0
ShiftV2_4,960,0.0
Shift>1_4,960,0.0
Shift>2_4,960,0.0
Shift>3_4,960,0.0
ShiftV1_3,960,1.0
ShiftV2_3,960,1.0
Shift>1_3,960,0.0
Shift>2_3,960,0.0
Shift>3_3,960,0.0
ShiftV1_4,989,0.0
ShiftV2_4,989,0.0
Shift>1_4,989,0.0
Shift>2_4,989,0.0
Shift>3_4,989,0.0
ShiftV1_3,989,1.0
ShiftV2_3,989,1.0
Shift>1_3,989,0.0
Shift>2_3,989,0.0
Shift>3_3,989,0.0
ShiftV1_4,990,0.0
ShiftV2_4,990,0.0
Shift>1_4,990,1.0
Shift>2_4,990,0.0
Shift>3_4,990,0.0
ShiftV1_3,990,1.0
ShiftV2_3,990,1.0
Shift>1_3,990,0.0
Shift>2_3,990,0.0
Shift>3_3,990,0.0
ShiftV1_4,1019,0.0
ShiftV2_4,1019,0.0
Shift>1_4,1019,1.0
Shift>2_4,1019,0.0
Shift>3_4,1019,0.0
ShiftV1_3,1019,1.0
ShiftV2_3,1019,1.0
Shift>1_3,1019,0.0
Shift>2_3,1019,0.0
Shift>3_3,1019,0.0
ShiftV1_4,1020,0.0
ShiftV2_4,1020,0.0
Shift>1_4,1020,1.0
Shift>2_4,1020,1.0
Shift>3_4,1020,0.0
ShiftV1_3,1020,1.0
ShiftV2_3,1020,1.0
Shift>1_3,1020,0.0
Shift>2_3,1020,0.0
Shift>3_3,1020,0.0
ShiftV1_4,1049,0.0
ShiftV2_4,1049,0.0
Shift>1_4,1049,1.0
Shift>2_4,1049,1.0
Shift>3_4,1049,0.0
ShiftV1_3,1049,1.0
ShiftV2_3,1049,1.0
Shift>1_3,1049,0.0
Shift>2_3,1049,0.0
Shift>3_3,1049,0.0
ShiftV1_4,1050,0.0
ShiftV2_4,1050,0.0
Shift>1_4,1050,1.0
Shift>2_4,1050,1.0
Shift>3_4,1050,1.0
ShiftV1_3,1050,1.0
ShiftV2_3,1050,1.0
Shift>1_3,1050,0.0
Shift>2_3,1050,0.0
Shift>3_3,1050,0.0
ShiftV1_4,1079,0.0
ShiftV2_4,1079,0.0
Shift>1_4,1079,1.0
Shift>2_4,1079,1.0
Shift>3_4,1079,1.0
ShiftV1_3,1079,1.0
ShiftV2_3,1079,1.0
Shift>1_3,1079,0.0
Shift>2_3,1079,0.0
Shift>3_3,1079,0.0
ShiftV1_2,1079,0.0
ShiftV2_2,1079,0.0
Shift>1_2,1079,0.0
Shift>2_2,1079,0.0
Shift>3_2,1079,0.0
ShiftV1_4,1080,0.0
ShiftV2_4,1080,0.0
Shift>1_4,1080,0.0
Shift>2_4,1080,0.0
Shift>3_4,1080,0.0
ShiftV1_3,1080,1.0
ShiftV2_3,1080,1.0
Shift>1_3,1080,1.0
Shift>2_3,1080,0.0
Shift>3_3,1080,0.0
ShiftV1_2,1080,0.0
ShiftV2_2,1080,0.0
Shift>1_2,1080,1.0
Shift>2_2,1080,0.0
Shift>3_2,1080,0.0
ShiftV1_4,1109,0.0
ShiftV2_4,1109,0.0
Shift>1_4,1109,0.0
Shift>2_4,1109,0.0
Shift>3_4,1109,0.0
ShiftV1_3,1109,1.0
ShiftV2_3,1109,1.0
Shift>1_3,1109,1.0
Shift>2_3,1109,0.0
Shift>3_3,1109,0.0
ShiftV1_4,1110,0.0
ShiftV2_4,1110,0.0
Shift>1_4,1110,1.0
Shift>2_4,1110,0.0
Shift>3_4,1110,0.0
ShiftV1_3,1110,1.0
ShiftV2_3,1110,1.0
Shift>1_3,1110,1.0
Shift>2_3,1110,0.0
Shift>3_3,1110,0.0
ShiftV1_4,1139,0.0
ShiftV2_4,1139,0.0
Shift>1_4,1139,1.0
Shift>2_4,1139,0.0
Shift>3_4,1139,0.0
ShiftV1_3,1139,1.0
ShiftV2_3,1139,1.0
Shift>1_3,1139,1.0
Shift>2_3,1139,0.0
Shift>3_3,1139,0.0
ShiftV1_4,1140,0.0
ShiftV2_4,1140,0.0
Shift>1_4,1140,1.0
Shift>2_4,1140,1.0
Shift>3_4,1140,0.0
ShiftV1_3,1140,1.0
ShiftV2_3,1140,1.0
Shift>1_3,1140,1.0
Shift>2_3,1140,0.0
Shift>3_3,1140,0.0
ShiftV1_4,1169,0.0
ShiftV2_4,1169,0.0
Shift>1_4,1169,1.0
Shift>2_4,1169,1.0
Shift>3_4,1169,0.0
ShiftV1_3,1169,1.0
ShiftV2_3,1169,1.0
Shift>1_3,1169,1.0
Shift>2_3,1169,0.0
Shift>3_3,1169,0.0
ShiftV1_4,1170,0.0
ShiftV2_4,1170,0.0
Shift>1_4,1170,1.0
Shift>2_4,1170,1.0
Shift>3_4,1170,1.0
ShiftV1_3,1170,1.0
ShiftV2_3,1170,1.0
Shift>1_3,1170,1.0
Shift>2_3,1170,0.0
Shift>3_3,1170,0.0
ShiftV1_4,1199,0.0
ShiftV2_4,1199,0.0
Shift>1_4,1199,1.0
Shift>2_4,1199,1.0
Shift>3_4,1199,1.0
ShiftV1_3,1199,1.0
ShiftV2_3,1199,1.0
Shift>1_3,1199,1.0
Shift>2_3,1199,0.0
Shift>3_3,1199,0.0
ShiftV1_4,1200,0.0
ShiftV2_4,1200,0.0
Shift>1_4,1200,0.0
Shift>2_4,1200,0.0
Shift>3_4,1200,0.0
ShiftV1_3,1200,0.0
ShiftV2_3,1200,0.0
Shift>1_3,1200,0.0
Shift>2_3,1200,0.0
Shift>3_3,1200,0.0
ShiftV1_4,1229,0.0
ShiftV2_4,1229,0.0
Shift>1_4,1229,0.0
Shift>2_4,1229,0.0
Shift>3_4,1229,0.0
ShiftV1_3,1229,0.0
ShiftV2_3,1229,0.0
Shift>1_3,1229,0.0
Shift>2_3,1229,0.0
Shift>3_3,1229,0.0
ShiftV1_4,1230,0.0
